geonameid,asciiname,countrycode,latitude,longitude,feature code,population
4026075,Guacamayas,MX,18.01932,-102.21225,PPL,37980
4026082,Ciudad Lazaro Cardenas,MX,17.97066,-102.22124,PPL,79200
4029308,San Jose del Valle,MX,20.76376,-105.22813,PPL,22541
6957079,Benito Juarez,MX,19.3727,-99.1564,PPLX,385439
7280708,Colonia del Valle,MX,19.38611,-99.16204,PPLX,250000
7280711,Colonia Lindavista,MX,19.49156,-99.12475,PPLX,100000
7280718,Colonia Nativitas,MX,19.38119,-99.13685,PPLX,60000
8599061,Las Delicias,MX,32.40889,-116.94361,PPL,15486
8858085,Hacienda Santa Fe,MX,20.51806,-103.38056,PPL,86935
8858086,Fuentes del Valle,MX,19.6325,-99.13861,PPL,74087
8858087,San Salvador Tizatlalli,MX,19.26028,-99.59083,PPL,61367
8858088,Jardines de la Silla (Jardines),MX,25.62944,-100.18778,PPL,53742
8858089,San Buenaventura,MX,19.3025,-98.86306,PPL,44761
8858090,Santa Teresa,MX,19.845,-99.23333,PPL,36845
8858091,San Jeronimo Cuatro Vientos,MX,19.29306,-98.84167,PPL,36778
8858092,San Martin Azcatepec,MX,19.68667,-98.97278,PPL,35390
8858093,Fraccionamiento Real Palmas,MX,25.90417,-100.15972,PPL,34636
8858094,Porticos de San Antonio,MX,32.4425,-117.03417,PPL,34234
8858095,San Isidro,MX,19.33972,-98.95056,PPL,33737
8858096,Centro Familiar la Soledad,MX,21.135,-101.74972,PPL,32159
8858097,San Jose Guadalupe Otzacatipan,MX,19.34472,-99.59194,PPL,31299
8858098,Las Pintitas,MX,20.56444,-103.30222,PPL,26500
8858099,Emiliano Zapata,MX,19.34361,-98.97472,PPL,25309
8858100,San Antonio Tecomitl,MX,19.21778,-98.98806,PPL,24397
8858101,Licenciado Benito Juarez (Campo Gobierno),MX,24.65667,-107.545,PPL,24185
8858102,Teotihuacan de Arista,MX,19.68972,-98.86083,PPL,23325
8858103,Jesus del Monte,MX,19.375,-99.29444,PPL,23150
8858104,San Jorge Pueblo Nuevo,MX,19.25417,-99.62778,PPL,23107
8858105,Manuel Ojinaga,MX,29.56444,-104.41639,PPL,22744
8858106,Terrazas del Valle,MX,32.4875,-116.82667,PPL,20421
8858107,La Ermita,MX,21.15194,-101.73306,PPL,19703
8858108,Lomas del Sur,MX,20.4925,-103.4175,PPL,19413
8858109,Parque Industrial Ciudad Mitras,MX,25.78861,-100.44778,PPL,18312
8858110,Mitras Poniente,MX,25.77583,-100.42583,PPL,18246
8858111,Villa del Prado 2da Seccion,MX,32.42389,-116.97167,PPL,18226
8858112,Tres de Mayo,MX,18.86861,-99.20833,PPL,17966
8858113,Don Antonio,MX,19.87444,-98.93472,PPL,17736
8858116,Casa Blanca,MX,19.04222,-98.11889,PPL,17262
8858117,La Providencia Siglo XXI,MX,20.06417,-98.71722,PPL,16747
8858118,Ampliacion San Mateo (Colonia Solidaridad),MX,19.61639,-99.14722,PPL,16250
8858119,Fraccionamiento Ciudad Olmeca,MX,18.15056,-94.5525,PPL,16074
8858120,San Rafael Tlanalapan,MX,19.29167,-98.46806,PPL,15998
8858121,Tecamac de Felipe Villanueva,MX,19.71306,-98.96833,PPL,15911
8858122,Venceremos,MX,20.55083,-100.39806,PPL,15538
8858123,Alborada Jaltenco,MX,19.66194,-99.06889,PPL,15235
8858124,Crucecita,MX,15.76889,-96.135,PPL,15130
9511750,San Jose de los Olvera,MX,20.55307,-100.41518,PPLX,18406
11044505,Zacapu,MX,19.82189,-101.78928,PPLX,52806
11121204,Colonia del Sol,MX,22.91273,-109.92655,PPL,48032
11839902,Tres Valles,MX,18.23915,-96.13569,PPLA2,17299
1222396,Kuah,MY,6.32649,99.8432,PPLA2,30212
1732602,Jerantut,MY,3.936,102.3626,PPL,33606
1732663,Raub,MY,3.7899,101.857,PPL,40024
1732687,Batu Pahat,MY,1.8548,102.9325,PPL,156236
1732698,Parit Raja,MY,1.8681,103.1124,PPL,17441
1732706,Pekan Nenas,MY,1.51,103.5141,PPL,23292
1732711,Pontian Kechil,MY,1.4866,103.3896,PPL,50836
1732721,Kampung Pasir Gudang Baru,MY,1.4726,103.878,PPL,145639
1732738,Kota Tinggi,MY,1.7381,103.8999,PPL,52743
1732741,Taman Senai,MY,1.6006,103.6419,PPL,73176
1732742,Kulai,MY,1.6561,103.6032,PPL,63762
1732745,Skudai,MY,1.53741,103.65779,PPLX,159733
1732752,Johor Bahru,MY,1.4655,103.7578,PPLA,802489
1732811,Kluang,MY,2.03046,103.31689,PPL,169828
1732814,Yong Peng,MY,2.0136,103.0659,PPL,27138
1732826,Mersing,MY,2.4312,103.8405,PPL,22007
1732846,Segamat,MY,2.5148,102.8158,PPL,69816
1732857,Tangkak,MY,2.2673,102.5453,PPL,35109
1732869,Muar,MY,2.0442,102.5689,PPL,127897
1732871,Bakri,MY,2.0441,102.6527,PPL,30280
1732877,Labis,MY,2.385,103.021,PPL,21906
1732891,Kuala Selangor,MY,3.35,101.25,PPL,55887
1732892,Batang Berjuntai,MY,3.38333,101.41667,PPL,20001
1732893,Batu Arang,MY,3.31667,101.46667,PPL,22579
1732903,Shah Alam,MY,3.08507,101.53281,PPL,481654
1732905,Klang,MY,3.03667,101.44333,PPL,879867
1732945,Cukai,MY,4.25,103.41667,PPL,82425
1733023,Kuala Lipis,MY,4.1842,102.0468,PPL,15448
1733353,Papar,MY,5.73333,115.93333,PPL,19278
1733432,Kota Kinabalu,MY,5.9749,116.0724,PPLA,457326
1733438,Donggongon,MY,5.90702,116.10146,PPL,71585
1733440,Putatan,MY,5.9258,116.06094,PPL,78340
1733449,Kinarut,MY,5.8231,116.0466,PPL,15716
1733502,Ranau,MY,5.9538,116.6641,PPL,19294
1733697,Semporna,MY,4.48178,118.61119,PPL,62641
1733782,Labuan,MY,5.28028,115.2475,PPLA,73653
1733874,Beaufort,MY,5.3473,115.7455,PPL,15855
1733953,Lahad Datu,MY,5.02298,118.32897,PPL,105622
1734052,Sandakan,MY,5.8402,118.1179,PPL,392288
1734098,Keningau,MY,5.3378,116.1602,PPL,77650
1734199,Tawau,MY,4.24482,117.89115,PPL,306462
1734313,Paka,MY,4.6374,103.4368,PPL,21044
1734316,Kertih,MY,4.5141,103.4483,PPL,24401
1734393,Kulim,MY,5.36499,100.56177,PPL,170889
1734409,Bagan Serai,MY,5.0108,100.54101,PPL,20476
1734439,Bedong,MY,5.72743,100.50876,PPL,47585
1734576,Simpang Empat,MY,4.95,100.63333,PPL,58004
1734586,Taiping,MY,4.85,100.73333,PPL,217647
1734599,Kuala Kangsar,MY,4.76667,100.93333,PPL,39331
1734634,Ipoh,MY,4.5841,101.0829,PPLA,673318
1734651,Gua Musang,MY,4.88441,101.96857,PPL,19731
1734705,Kuala Terengganu,MY,5.3302,103.1408,PPLA,285065
1734715,Marang,MY,5.2056,103.2059,PPL,21410
1734738,Tampin,MY,2.4701,102.2302,PPL,28238
1734745,Alor Gajah,MY,2.3804,102.2089,PPL,20163
1734753,Kampung Ayer Keroh,MY,2.2654,102.2801,PPL,37716
1734757,Sungai Udang,MY,2.269,102.1427,PPL,26044
1734759,Malacca,MY,2.196,102.2405,PPLA,180671
1734769,Pelabuhan Klang,MY,2.99959,101.39287,PPL,20000
1734781,Banting,MY,2.8136,101.50185,PPL,48240
1734793,Jenjarum,MY,2.8724,101.49484,PPL,24857
1734798,Semenyih,MY,2.9516,101.843,PPL,92491
1734810,Seremban,MY,2.7297,101.9381,PPLA,372917
1734815,Port Dickson,MY,2.53718,101.80571,PPLA2,89198
1734821,Sepang,MY,2.6931,101.7498,PPL,212050
1734839,Bahau,MY,2.8079,102.4049,PPL,31273
1734841,Kuala Pilah,MY,2.7389,102.2487,PPL,19510
1734971,Pekan,MY,3.4836,103.3996,PPL,31826
1735018,Mentekab,MY,3.4854,102.3484,PPL,42171
1735022,Temerluh,MY,3.4506,102.4176,PPL,59916
1735074,Batu Feringgi,MY,5.4709,100.24529,PPL,20000
1735076,Butterworth,MY,5.3991,100.36382,PPL,107591
1735077,Perai,MY,5.38333,100.38333,PPL,65301
1735079,Bukit Mertajam,MY,5.36301,100.4667,PPL,212329
1735086,Nibong Tebal,MY,5.16586,100.47793,PPL,40072
1735089,Parit Buntar,MY,5.12671,100.49316,PPL,27313
1735093,Tasek Glugor,MY,5.48032,100.49849,PPL,135786
1735106,George Town,MY,5.41123,100.33543,PPLA,300000
1735148,Serendah,MY,3.3646,101.6041,PPL,28484
1735150,Rawang,MY,3.3213,101.5767,PPL,120447
1735158,Petaling Jaya,MY,3.10726,101.60671,PPLA2,520698
1735161,Kuala Lumpur,MY,3.1412,101.68653,PPLC,1453975
1735168,Ampang,MY,3.15,101.76667,PPL,126285
1735195,Sabak Bernam,MY,3.7698,100.9879,PPL,17251
1735199,Sungai Besar,MY,3.6746,100.9867,PPL,26939
1735227,Kuantan,MY,3.8077,103.326,PPLA,366229
1735268,Batu Gajah,MY,4.46916,101.04107,PPL,46183
1735274,Kampar,MY,4.3,101.15,PPL,19056
1735282,Tapah Road,MY,4.16667,101.2,PPL,27863
1735287,Bidur,MY,4.11667,101.28333,PPL,30016
1735339,Mukah,MY,2.89435,112.09145,PPL,49900
1735450,Lumut,MY,4.2323,100.6298,PPL,39595
1735459,Teluk Intan,MY,4.02219,101.02083,PPL,63353
1735485,Gurun,MY,5.81717,100.47381,PPL,15964
1735498,Sungai Petani,MY,5.647,100.48772,PPL,228843
1735506,Kepala Batas,MY,5.51707,100.4265,PPL,17131
1735553,Tanah Merah,MY,5.8,102.15,PPL,29116
1735634,Kuching,MY,1.55,110.33333,PPLA,570407
1735799,Simanggang,MY,1.24722,111.45278,PPL,27207
1735837,Sarikei,MY,2.11667,111.51667,PPL,29281
1735902,Sibu,MY,2.3,111.81667,PPL,198239
1736278,Kangar,MY,6.4414,100.19862,PPLA,63869
1736302,Jitra,MY,6.26812,100.42167,PPL,63489
1736305,Kuala Kedah,MY,6.1,100.3,PPL,19231
1736309,Alor Setar,MY,6.12104,100.36014,PPLA,217368
1736372,Pasir Mas,MY,6.04934,102.13987,PPLA2,19017
1736376,Kota Bharu,MY,6.12361,102.24333,PPLA,1459994
1736458,Kudat,MY,6.88732,116.82364,PPL,32393
1737185,Kapit,MY,1.99546,112.93254,PPL,15771
1737486,Bintulu,MY,3.16667,113.03333,PPL,151617
1737589,Lawas,MY,4.8604,115.409,PPL,38385
1737714,Limbang,MY,4.75,115,PPL,26199
1737919,Marudi,MY,4.18333,114.31667,PPL,90100
1738050,Miri,MY,4.39928,113.99163,PPL,228212
1738294,Ulu Tiram,MY,1.6,103.81667,PPL,75350
1741550,Tanjung Tokong,MY,5.46061,100.30742,PPL,24071
1741562,Tanjung Sepat,MY,2.6579,101.5629,PPL,22340
1750500,Permatang Kuching,MY,5.46339,100.38144,PPL,27191
1750582,Peringat,MY,6.03333,102.28333,PPL,23288
1750974,Ladang Seri Kundang,MY,3.2856,101.519,PPL,23307
1752256,Pantai Remis,MY,4.4557,100.6288,PPL,16317
1759486,Kuang,MY,3.2594,101.5541,PPL,21185
1761242,Klebang Besar,MY,2.2186,102.1995,PPL,38643
1763412,Kampung Tanjung Karang,MY,3.4242,101.1849,PPL,16393
1764160,Kampung Sungai Ara,MY,5.32699,100.27348,PPL,140849
1764318,Kampung Simpang Renggam,MY,1.8278,103.3,PPL,17528
1766249,Kampong Pangkal Kalong,MY,5.91667,102.21667,PPL,39904
1767021,Kampong Masjid Tanah,MY,2.35,102.11667,PPL,29185
1768664,Kampong Kadok,MY,6,102.25,PPL,19233
1769612,Kampong Dungun,MY,3.21667,101.31667,PPL,58674
1770351,Kampung Bukit Baharu,MY,2.2152,102.2851,PPL,55656
1771023,Kampung Baru Subang,MY,3.15,101.53333,PPL,833571
1771287,Kampung Baharu Nilai,MY,2.8033,101.7972,PPL,36720
1771304,Kampong Baharu Balakong,MY,3.03333,101.75,PPL,69302
1771485,Kampung Ayer Molek,MY,2.2139,102.3278,PPL,15497
1778290,Bukit Rambai,MY,2.2594,102.1838,PPL,17391
1779790,Bentong Town,MY,3.52229,101.90866,PPL,49213
1780890,Batu Berendam,MY,2.2487,102.246,PPL,25028
6697380,Putrajaya,MY,2.93527,101.69112,PPLG,50000
7302815,Bandar Labuan,MY,5.28883,115.26924,PPL,54752
8504423,Subang Jaya,MY,3.04384,101.58062,PPLX,708296
10792382,Putra Heights,MY,2.99361,101.57255,PPL,60000
1024552,Xai-Xai,MZ,-25.05194,33.64417,PPLA,127366
1024696,Dondo,MZ,-19.60944,34.74306,PPL,78648
1024697,Chinde,MZ,-18.58111,36.45861,PPL,16500
1024701,Macia,MZ,-25.02694,33.09889,PPL,23156
1026014,Tete,MZ,-16.15639,33.58667,PPLA,129316
1028079,Ressano Garcia,MZ,-25.44278,31.99528,PPL,110000
1028434,Quelimane,MZ,-17.87861,36.88833,PPLA,188964
1028918,Pemba,MZ,-12.97395,40.51775,PPLA,108737
1033356,Nampula,MZ,-15.11646,39.2666,PPLA,388526
1035025,Nacala,MZ,-14.56257,40.68538,PPL,224795
1037125,Montepuez,MZ,-13.12556,38.99972,PPL,72279
1037370,Mocimboa,MZ,-11.31667,40.35,PPL,27909
1037390,Mozambique,MZ,-15.03466,40.73447,PPL,54315
1039536,Maxixe,MZ,-23.85972,35.34722,PPL,119868
1039854,Matola,MZ,-25.96222,32.45889,PPLA,675422
1040652,Maputo,MZ,-25.96553,32.58322,PPLC,1191613
1041190,Mandimba,MZ,-14.3525,35.65056,PPL,118922
1043893,Lichinga,MZ,-13.31278,35.24056,PPLA,109839
1045114,Inhambane,MZ,-23.865,35.38333,PPLA,73884
1047660,Cuamba,MZ,-14.80306,36.53722,PPL,73268
1048364,Chokwe,MZ,-24.53333,32.98333,PPLA2,63695
1049261,Chimoio,MZ,-19.11639,33.48333,PPLA,256936
1049861,Chibuto,MZ,-24.68667,33.53056,PPL,59165
1052373,Beira,MZ,-19.84361,34.83889,PPLA,530604
1052944,Antonio Enes,MZ,-16.2325,39.90861,PPL,74624
1088155,Mutuali,MZ,-14.87056,37.00444,PPL,30523
877178,Katima Mulilo,NA,-17.50467,24.27574,PPLA,25027
3352136,Windhoek,NA,-22.55941,17.08323,PPLC,268132
3352844,Swakopmund,NA,-22.67842,14.52663,PPLA,25047
3353383,Rundu,NA,-17.91796,19.77314,PPLA,58172
3353540,Rehoboth,NA,-23.317,17.09,PPL,21377
3353811,Otjiwarongo,NA,-20.46369,16.64772,PPLA,21224
3354021,Oshakati,NA,-17.78833,15.70436,PPLA,33618
3354898,Okahandja,NA,-21.98333,16.91667,PPL,20879
3355672,Luderitz,NA,-26.64807,15.15383,PPL,15137
3356264,Keetmanshoop,NA,-26.57654,18.13359,PPLA,15608
3356294,Katutura,NA,-22.52306,17.06028,PPLX,21243
3357114,Grootfontein,NA,-19.56667,18.11667,PPL,24099
3357247,Gobabis,NA,-22.45338,18.97159,PPLA,16321
3359638,Walvis Bay,NA,-22.9575,14.50528,PPL,52058
2139521,Noumea,NC,-22.27407,166.44884,PPLC,93060
2140066,Mont-Dore,NC,-22.26257,166.56621,PPL,24680
2141394,Dumbea,NC,-22.15757,166.4572,PPL,19346
2437732,Birni N Konni,NE,13.79599,5.25026,PPL,48103
2437798,Zinder,NE,13.80716,8.9881,PPLA,191424
2438678,Tillaberi,NE,14.20711,1.45418,PPLA,19262
2438774,Tibiri,NE,13.56271,7.04848,PPL,20019
2438823,Tessaoua,NE,13.75737,7.9874,PPLA2,35775
2438855,Tera,NE,14.00776,0.75306,PPLA2,21095
2439155,Tanout,NE,14.97089,8.88786,PPLA2,15204
2439376,Tahoua,NE,14.8888,5.2692,PPLA,80425
2440485,Niamey,NE,13.51366,2.1098,PPLC,774235
2440495,Nguigmi,NE,14.24953,13.10921,PPLA2,17897
2440921,Mirriah,NE,13.70727,9.15013,PPLA2,20724
2441194,Mayahi,NE,13.95532,7.67122,PPLA2,22183
2441217,Matamey,NE,13.42309,8.47485,PPL,16844
2441291,Maradi,NE,13.5,7.10174,PPLA,163487
2441482,Magaria,NE,12.99826,8.90991,PPLA2,19419
2441530,Madaoua,NE,14.073,5.96,PPLA2,24804
2443304,Illela,NE,14.4605,5.2437,PPLA2,16678
2444489,Gaya,NE,11.88435,3.44919,PPLA2,33051
2445488,Dosso,NE,13.049,3.1937,PPLA,49750
2445553,Dogondoutchi,NE,13.6403,4.02649,PPLA2,31767
2445704,Diffa,NE,13.31536,12.61135,PPLA,27948
2446267,Dakoro,NE,14.51056,6.765,PPLA2,19798
2447416,Ayorou,NE,14.73075,0.91739,PPL,26290
2447938,Alaghsas,NE,17.0187,8.0168,PPL,88561
2448085,Agadez,NE,16.97333,7.99111,PPLA,124324
2161314,Kingston,NF,-29.05459,167.96628,PPLC,880
2317548,Zuru,NG,11.43522,5.23494,PPLA2,24338
2317569,Zungeru,NG,9.80726,6.15238,PPL,24447
2317765,Zaria,NG,11.11128,7.7227,PPL,975153
2318044,Yola,NG,9.20839,12.48146,PPLA,96006
2318123,Yenagoa,NG,4.92675,6.26764,PPLA,24335
2318921,Wukari,NG,7.87139,9.77786,PPLA2,92933
2318933,Wudil,NG,11.80937,8.84422,PPLA2,23066
2319133,Warri,NG,5.51737,5.75006,PPLA2,536023
2319257,Wamba,NG,8.94153,8.60315,PPLA2,27137
2319480,Uyo,NG,5.05127,7.9335,PPLA,436606
2319668,Uromi,NG,6.7,6.33333,PPL,108608
2320576,Umuahia,NG,5.52491,7.49461,PPLA,264662
2320829,Ughelli,NG,5.48956,6.00407,PPLA2,79986
2320831,Ugep,NG,5.80865,8.08098,PPLA2,200276
2320920,Uga,NG,5.93576,7.0793,PPL,64179
2321031,Ubiaja,NG,6.65581,6.38494,PPLA2,21782
2322263,Tegina,NG,10.0706,6.1906,PPL,24037
2322495,Tambuwal,NG,12.40592,4.64605,PPLA2,20932
2322529,Talata Mafara,NG,12.56841,6.06225,PPLA2,39045
2322552,Takum,NG,7.26667,9.98333,PPL,24822
2322794,Suleja,NG,9.18059,7.17939,PPLA2,162135
2322911,Sokoto,NG,13.06269,5.24322,PPLA,563861
2322957,Soba,NG,10.98133,8.05749,PPL,15715
2323390,Saki,NG,8.66762,3.39393,PPLA2,178677
2323411,Shagamu,NG,6.8485,3.64633,PPLA2,214558
2323675,Sapele,NG,5.89405,5.67666,PPLA2,161686
2324504,Rijau,NG,11.10389,5.25556,PPLA2,16613
2324575,Rano,NG,11.55684,8.58065,PPLA2,17972
2324767,Potiskum,NG,11.71391,11.08108,PPLA2,86002
2324774,Port Harcourt,NG,4.77742,7.0134,PPLA,1148665
2324857,Pindiga,NG,9.98433,10.95229,PPL,106322
2324960,Patigi,NG,8.72851,5.75561,PPLA2,28285
2325060,Pankshin,NG,9.32541,9.4352,PPLA2,31516
2325161,Ozubulu,NG,5.95753,6.85305,PPLA2,73812
2325200,Oyo,NG,7.85257,3.93125,PPLA2,736072
2325249,Oyan,NG,8.05,4.76667,PPL,73622
2325314,Owo,NG,7.1962,5.58681,PPLA2,276574
2325330,Owerri,NG,5.48363,7.03325,PPLA,215038
2325437,Otukpa,NG,7.10168,7.65945,PPLA2,21686
2325506,Otan Ayegbaju,NG,7.94783,4.78836,PPLA2,37783
2325590,Osogbo,NG,7.77104,4.55698,PPLA,156694
2325733,Orita-Eruwa,NG,7.55632,3.44107,PPL,71027
2326016,Onitsha,NG,6.14978,6.78569,PPLA2,561066
2326171,Ondo,NG,7.09316,4.83528,PPLA2,257005
2326302,Olupona,NG,7.6,4.18333,PPL,95002
2326811,Okuta,NG,9.21866,3.20117,PPL,26589
2326899,Okrika,NG,4.74215,7.08368,PPLA2,133271
2327143,Okigwe,NG,5.82917,7.35056,PPLA2,115499
2327220,Okene,NG,7.55122,6.23589,PPLA2,479178
2327223,Oke Mesi,NG,7.81667,4.91667,PPL,79563
2327233,Oke Ila,NG,7.95,4.98333,PPL,35000
2327494,Ohafia-Ifigh,NG,5.61455,7.81191,PPL,73355
2327513,Ogwashi-Uku,NG,6.17811,6.52461,PPLA2,26137
2327521,Oguta,NG,5.71044,6.80936,PPLA2,21639
2327650,Ogoja,NG,6.6584,8.79923,PPLA2,37466
2327827,Ogaminana,NG,7.59383,6.21798,PPLA2,84373
2327879,Offa,NG,8.14911,4.72074,PPLA2,113830
2328090,Ode,NG,7.7899,5.7117,PPL,75463
2328151,Obudu,NG,6.66819,9.16453,PPLA2,19668
2328185,Obonoma,NG,4.71131,6.79084,PPL,68584
2328617,Numan,NG,9.46374,12.03062,PPLA2,77617
2328684,Nsukka,NG,6.85783,7.39577,PPL,111017
2328765,Nnewi,NG,6.01962,6.91729,PPLA2,193987
2328790,Nkwerre,NG,5.75917,7.10384,PPLA2,62973
2328811,Nkpor,NG,6.15038,6.83042,PPL,103733
2328952,Nguru,NG,12.87695,10.45536,PPLA2,111014
2329451,Nasarawa,NG,8.53895,7.70821,PPLA2,30949
2329562,Nafada,NG,11.09596,11.33261,PPLA2,22920
2329821,Mubi,NG,10.26858,13.26701,PPLA2,225705
2329920,Moriki,NG,12.87405,6.48754,PPL,28735
2329946,Monguno,NG,12.67059,13.61224,PPLA2,20297
2329981,Mokwa,NG,9.29482,5.05412,PPLA2,21128
2330028,Modakeke,NG,7.38299,4.26031,PPL,119529
2330100,Minna,NG,9.61524,6.54776,PPLA,291905
2330719,Marte,NG,12.36532,13.8293,PPLA2,15707
2331005,Malumfashi,NG,11.78935,7.62061,PPLA2,70709
2331140,Makurdi,NG,7.73375,8.52139,PPLA,292645
2331158,Makoko,NG,6.49611,3.38778,PPLX,85840
2331447,Maiduguri,NG,11.84692,13.15712,PPLA,1112449
2331528,Magumeri,NG,12.11451,12.8262,PPLA2,19363
2331939,Lokoja,NG,7.79688,6.74048,PPLA,60579
2332079,Lere,NG,10.38584,8.57286,PPL,93290
2332121,Lekki,NG,6.40948,4.09152,PPL,401272
2332249,Lapai,NG,9.04439,6.57089,PPLA2,16442
2332357,Lalupon,NG,7.46791,4.06594,PPL,81130
2332459,Lagos,NG,6.45407,3.39467,PPLA2,9000000
2332504,Lafiagi,NG,8.85299,5.41641,PPLA2,102779
2332515,Lafia,NG,8.4939,8.51532,PPLA,127236
2332871,Kwale,NG,5.70773,6.43402,PPLA2,20226
2333451,Kumo,NG,10.04807,11.21055,PPLA2,35712
2333490,Kumagunnam,NG,13.15498,10.63468,PPL,16557
2333563,Kukawa,NG,12.92475,13.56617,PPLA2,16077
2333604,Kuje,NG,8.87952,7.22756,PPLA2,97367
2334008,Kontagora,NG,10.40319,5.4708,PPLA2,98754
2334306,Kiyawa,NG,11.78442,9.6069,PPLA2,17704
2334327,Kisi,NG,9.08297,3.85196,PPLA2,155510
2334652,Keffi,NG,8.84651,7.87354,PPLA2,85911
2334756,Kaura Namoda,NG,12.59371,6.58648,PPLA2,69725
2334801,Katsina-Ala,NG,7.16938,9.28465,PPLA2,36722
2334802,Katsina,NG,12.99082,7.60177,PPLA,432149
2335015,Kari,NG,11.2471,10.561,PPL,18812
2335204,Kano,NG,12.00012,8.51672,PPLA,3626068
2335333,Kamba,NG,11.85172,3.65478,PPLA2,25568
2335596,Kaiama,NG,9.6053,3.94101,PPLA2,21897
2335614,Kagoro,NG,9.60776,8.39043,PPL,77008
2335713,Kafanchan,NG,9.58126,8.2926,PPLA2,79522
2335727,Kaduna,NG,10.52641,7.43879,PPLA,1582102
2335798,Kachia,NG,9.87342,7.95407,PPLA2,30893
2335843,Kabba,NG,7.82719,6.07502,PPLA2,49869
2335953,Jos,NG,9.92849,8.89212,PPLA,816824
2336056,Jimeta,NG,9.27949,12.45819,PPLA2,248148
2336237,Jega,NG,12.22336,4.37971,PPLA2,73495
2336251,Jebba,NG,9.11972,4.8236,PPL,21488
2336589,Jalingo,NG,8.89367,11.3596,PPLA,117757
2336905,Iwo,NG,7.63527,4.18156,PPLA2,250443
2336985,Itu,NG,5.20131,7.98373,PPLA2,36358
2337148,Isieke,NG,6.38186,8.03736,PPL,89990
2337207,Ise-Ekiti,NG,7.46478,5.42333,PPLA2,190063
2337235,Isanlu-Itedoijowa,NG,8.27338,5.83526,PPL,15087
2337352,Ipoti,NG,7.87377,5.07691,PPL,82113
2337379,Iperu,NG,6.91002,3.66557,PPL,15935
2337490,Inisa,NG,7.84855,4.32981,PPL,164161
2337639,Ilorin,NG,8.49664,4.54214,PPLA,814192
2337659,Ilobu,NG,7.84036,4.48557,PPLA2,118089
2337680,Illela,NG,13.73064,5.29777,PPLA2,17461
2337704,Ilesa,NG,7.62789,4.74161,PPLA2,277904
2337759,Ilaro,NG,6.88901,3.01416,PPLA2,46999
2337765,Ila Orangun,NG,8.01714,4.90421,PPLA2,179192
2338106,Ikot Ekpene,NG,5.18194,7.71481,PPLA2,254806
2338242,Ikom,NG,5.96669,8.70632,PPL,79103
2338269,Ikirun,NG,7.91283,4.66741,PPLA2,134240
2338273,Ikire,NG,7.36983,4.1863,PPLA2,222160
2338287,Ikere-Ekiti,NG,7.49748,5.23041,PPLA2,103054
2338313,Ikeja,NG,6.59651,3.34205,PPLA,313196
2338385,Ijero-Ekiti,NG,7.81514,5.06716,PPLA2,167632
2338400,Ijebu-Ode,NG,6.81944,3.91731,PPLA2,209175
2338401,Ijebu-Jesa,NG,7.68287,4.81769,PPLA2,51730
2338403,Ijebu-Igbo,NG,6.97198,3.99938,PPLA2,109261
2338497,Ihiala,NG,5.85475,6.85944,PPLA2,83265
2338630,Igede-Ekiti,NG,7.6685,5.12627,PPLA2,87282
2338640,Igbo-Ukwu,NG,6.01798,7.02027,PPL,75224
2338660,Igbor,NG,7.45123,8.60805,PPL,17666
2338669,Igbo-Ora,NG,7.43383,3.28788,PPLA2,92719
2338711,Igboho,NG,8.83784,3.75628,PPLA2,136764
2338772,Igbeti,NG,8.74921,4.13113,PPLA2,24690
2338810,Igbara-Odo,NG,7.50251,5.06258,PPL,74121
2338876,Ifo,NG,6.81491,3.19518,PPLA2,88272
2339150,Idanre,NG,7.1127,5.1159,PPL,86468
2339156,Idah,NG,7.11345,6.73866,PPLA2,68703
2339287,Ibi,NG,8.18122,9.74431,PPLA2,22757
2339293,Ibeto,NG,10.48536,5.14501,PPL,15565
2339354,Ibadan,NG,7.37756,3.90591,PPLA,3565108
2339631,Hadejia,NG,12.45347,10.04115,PPLA2,110753
2339665,Gwoza,NG,11.08313,13.69595,PPLA2,15176
2339756,Gwarzo,NG,11.91597,7.9337,PPLA2,16303
2339786,Gwaram,NG,11.27727,9.88385,PPLA2,15806
2339892,Gwadabawa,NG,13.35819,5.23812,PPLA2,17486
2339937,Gusau,NG,12.17024,6.66412,PPLA,226857
2340086,Gummi,NG,12.14484,5.11776,PPLA2,38744
2340091,Gumel,NG,12.6269,9.38807,PPLA2,42742
2340446,Gombi,NG,10.16756,12.73684,PPLA2,19616
2340451,Gombe,NG,10.28969,11.16729,PPLA,250258
2341275,Gembu,NG,6.72556,11.25652,PPL,19881
2341294,Geidam,NG,12.89439,11.92649,PPLA2,41367
2341355,Gbongan,NG,7.47734,4.35351,PPLA2,139485
2341580,Gaya,NG,11.86064,9.0027,PPLA2,20959
2341656,Gashua,NG,12.87398,11.04057,PPLA2,125817
2341758,Garko,NG,10.17506,11.16458,PPL,21141
2341955,Ganye,NG,8.43497,12.05107,PPLA2,15178
2342192,Gamboru,NG,12.37299,14.2069,PPLA2,84672
2342490,Funtua,NG,11.52351,7.31174,PPLA2,136811
2342628,Fiditi,NG,7.71361,3.91722,PPL,71461
2342883,Ezza-Ohu,NG,6.44094,8.08432,PPL,67414
2343093,Esuk Oron,NG,4.80293,8.25341,PPL,112033
2343252,Epe,NG,6.58412,3.98336,PPL,84711
2343270,Enugu-Ukwu,NG,6.17146,7.00525,PPL,68785
